,PolicyWasSubscribedOnInternet,NumberOfPoliciesOfPolicyholder,FpVehicleAgeMonths,EasinessToStage,ClaimWihoutIdentifiedThirdParty,ClaimAmount,PolicyHolderAge,NumberOfBodilyInjuries,FirstPartyLiability,Fraud,ClaimInvolvedCovers_MaterialDamages,ClaimInvolvedCovers_ActLiability,ClaimInvolvedCovers_Windscreen,ClaimInvolvedCovers_Accessories,ClaimInvolvedCovers_ThirdParty,ClaimInvolvedCovers_Theft,ClaimInvolvedCovers_ThirdPartyMaterialDamages,ClaimInvolvedCovers_Burglary,ClaimInvolvedCovers_NaturalCatastrophes,ClaimInvolvedCovers_MedicalCare,ClaimInvolvedCovers_ReplacementVehicle,ClaimInvolvedCovers_Fire,ClaimInvolvedCovers_RiderClothes,Date_diff,LH_0-3,LH_12-15,LH_16-19,LH_20-23,LH_4-7,LH_8-11,CBP_NoConnection,CBP_SameAddress,CBP_SameBankAccount,CBP_SameEmail,CBP_SamePhone,CBP_SamePolice,PO_CivilServant,PO_Employee,PO_Executive,PO_Farmer,PO_HeadOfCompany,PO_Merchant,PO_Retired,PO_SelfEmployed,PO_Student,PO_Unemployed,PO_Worker,CC_AccidentOrCollision,CC_AccidentWithIdentifiedThirdParty,CC_AccidentWithUnidentifiedThirdParty,CC_CollisionWithAnimal,CC_CollisionWithPedestrian,CC_Fire,CC_Flood,CC_ForcesOfNature,CC_Hail,CC_LegalProtection,CC_LossOfControl,CC_MultiVehicleCrash,CC_Storm,CC_TheftAttempt,CC_TheftOfExteriorElements,CC_TotalTheft,CC_Vandalism,CC_WindscreenDamage,DI_Medium,DI_Negligible,DI_TotalLoss,FPVT_Car,FPVT_Caravan,FPVT_Motorcycle,FPVT_PrivateCar
70,0,3,103.0,0.5,1,614.23,44.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,188,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
71,0,2,8.0,0.25,0,1145.4,42.0,0,0.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,264,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
72,0,1,9.0,0.25,0,694.8,45.0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,295,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
73,0,3,190.0,0.25,0,1049.08,70.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,619,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
74,1,1,61.0,0.5,1,3166.45,47.0,0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,57,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
75,0,1,18.0,0.5,1,538.52,44.57508265181834,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,367,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
76,0,1,46.0,0.5,1,782.21,58.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,536,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
77,0,7,215.0,0.5,1,119.98,56.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,470,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
78,0,3,120.0,0.5,1,601.5,46.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,648,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
79,0,1,102.0,0.5,1,399.5,65.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,460,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
80,1,1,135.0,0.5,1,391.07,24.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,266,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
81,1,1,116.0,0.25,1,0.0,34.0,0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
82,0,2,123.0,0.25,0,0.0,72.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,253,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
83,0,1,120.0,0.5,1,281.94,40.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
84,0,3,101.0,0.5,1,624.21,35.0,0,1.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,106,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
85,0,1,42.0,0.25,0,376.31,65.0,0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,279,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
86,0,2,195.0,0.5,1,185.83,23.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
87,0,1,114.0,0.5,1,799.47,24.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
88,0,4,21.0,0.25,1,2226.35,44.0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,594,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
89,0,1,49.0,0.25,0,1944.98,33.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
90,0,3,139.0,0.5,1,0.0,55.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,59,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
91,0,1,139.0,0.25,0,1595.43,65.0,0,0.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,328,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
92,1,1,222.0,0.25,0,742.89,19.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
93,0,1,170.0,0.5,1,308.52,32.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,577,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
94,0,3,282.0,0.25,0,1482.0,57.0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,258,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
95,0,4,127.0,0.25,1,0.0,34.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
96,0,1,114.0,0.25,0,1924.3,62.0,0,0.5,0,1,1,0,0,0,0,0,0,0,0,1,0,0,438,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
97,0,1,17.0,0.25,0,3858.55,55.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,533,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
98,1,2,54.0,0.5,1,672.1,41.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
99,0,4,160.0,0.5,1,775.0,64.0,0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,558,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
100,0,4,134.0,0.5,1,978.26,42.0,0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,29,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
101,0,1,186.0,0.25,0,1482.0,22.0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
102,0,1,85.0,0.5,1,0.0,76.0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,262,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
103,0,2,60.0,0.25,1,0.0,35.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,656,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
104,0,3,81.0,0.5,1,6945.4,29.0,0,1.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,27,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
105,0,4,109.0,0.25,0,1923.49,28.0,0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,539,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
106,1,2,36.0,0.25,0,0.0,60.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,319,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
107,1,2,36.0,0.25,0,480.22,60.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,319,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
108,0,1,140.0,0.25,0,1482.0,23.0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,473,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
109,0,2,12.0,0.25,0,261.85,44.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,244,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
110,0,1,20.0,0.5,1,88.2,35.0,0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,79,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
111,0,1,99.0,0.25,0,4004.29,64.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,263,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
112,0,3,24.0,0.25,0,1482.0,47.0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,485,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
113,1,1,196.0,0.25,0,741.0,19.0,0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
114,0,3,115.0,0.25,0,6398.0,29.0,0,1.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,381,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
115,0,2,30.0,0.5,1,2421.2,74.0,0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
116,0,1,187.0,0.25,1,746.33,53.0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,31,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
117,0,4,6.0,0.25,0,3224.05,41.0,0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,465,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
118,0,3,69.0,0.0,0,5714.74,31.0,1,0.0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,189,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
119,0,1,4.0,0.5,1,5817.87,62.0,0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
120,0,2,120.0,0.5,1,407.92,53.0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,659,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
121,0,2,60.0,0.25,0,531.77,31.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,334,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
122,0,3,120.0,0.25,1,0.0,27.0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,94,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
123,0,2,82.0,0.5,1,583.55,30.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,325,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
124,1,2,108.0,0.5,1,5217.95,48.0,0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
125,0,5,139.0,0.25,1,0.0,60.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
126,0,1,141.0,0.25,0,597.92,26.0,0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,218,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
127,0,1,177.0,0.5,1,1500.0,36.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
128,0,1,351.0,0.5,1,4231.28,43.0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,151,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
129,1,1,161.0,0.5,1,624.64,38.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,37,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
130,0,1,86.0,0.25,0,1482.0,28.0,0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,469,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
131,0,1,179.0,0.5,1,503.38,56.0,0,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,734,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
132,0,2,57.0,0.0,0,502.0,38.0,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
133,0,3,144.0,0.25,0,1482.0,75.0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,747,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
134,0,6,110.0,0.5,1,546.64,50.0,0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,565,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
135,0,1,81.0,0.5,1,1471.32,65.0,0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,659,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
136,1,1,141.0,0.25,0,0.0,36.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,135,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
137,0,1,142.0,0.25,1,1554.66,62.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,239,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
138,0,1,83.0,0.5,1,565.6,22.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,131,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
139,1,1,88.0,0.25,0,345.52,37.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,500,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
140,1,2,87.0,0.5,1,108.47,44.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,138,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
141,0,1,173.0,0.25,0,4206.0,26.0,0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
142,0,1,138.0,0.25,0,1408.21,40.0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,184,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
143,0,3,13.0,0.5,1,628.12,68.0,0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,408,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
144,0,2,142.0,0.5,1,99.6,34.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,293,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
145,0,7,52.0,0.25,1,12.0,26.0,0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,214,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
146,0,2,53.0,0.5,1,869.77,52.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,107,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
147,0,1,81.0,0.5,1,716.38,41.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
148,0,1,60.0,0.5,1,1014.18,39.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,413,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
149,0,1,137.0,0.5,1,359.84,38.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,583,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
150,0,7,21.0,0.25,0,1845.2,49.0,0,0.5,0,1,1,0,0,0,0,0,0,0,0,0,0,0,640,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
151,0,4,192.0,0.5,1,349.19,45.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,417,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
152,0,1,71.0,0.5,1,0.0,49.0,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,369,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
